,id,uuid,slug,profile_id,title,category_id,collaborators,description,summary,salary_min,salary_max,salarytype_id,company_id,city_id,degree_id,jobtype_id,experience_id,release_date,suspend_date,requirements/0,requirements/1,requirements/2,requirements/3,requirements/4,requirements/5,requirements/6,requirements/7,requirements/8,state,type,active,verified,created_at,updated_at,expectations,benefits,verified_mail,created_by,owner,attachments,scorecard_id,domain_company,apply_url,email_notif,email_notif_list,company/id,company/name,company/logo,company/address,company/uuid,company/slug,job_type/id,job_type/name,location/id,location/name,location/country,premium,premium_level,tags/0,tags/1,tags/2,tags/3,weight,tags/4,tags/5,tags/6,tags/7,tags/8,tags/9,company,job_type,location,requirements,tags,salary
10,225862,c13722df-e25c-4051-9e21-e488294980f6,java-jee-developer--at--intime-solutions-machinestalk-company,15749,JAVA JEE Developer,10,,"Who we are:

We are a people centered company with the main goal to provide the perfect environment for talents to thrive within multidisciplinary teams (Java/JEE, Mobile, QA, DevOps, UX/Design) and agile processes (Scrum/Kanban). Always on the innovation frontier, we work on cutting-edge technologies and state-of-the art architecture ranging from Java/JEE Fullstack development (JHipster, Spring Microservices, Angular) to the latest DevOps and test automations tools and technologies. 


If you have what it takes, don’t hesitate to apply and come to meet us around a cup of Java.",,,,1,21723,1,12.0,6,1.0,2019-04-08T10:43:09.000Z,2019-05-08T00:00:00.000Z,,,,,,,,,,pushed,Public,True,True,2019-04-08 10:43:09.642000,2019-04-08 11:03:20.715000,,"We love it when it feels like home. We start the day right with fresh breakfast, we play table ping pong, we create clubs and enjoy doing activities, and together we win football tournaments and go to the gym.",True,29715,15749,,,1,,True,,,,,,,,,,,,,True,5,,,,,1,,,,,,,"{'id': 21723, 'name': 'INTIME Solutions MachinesTalk Company', 'logo': 'https://img.jobi.tn/ec85c3f3-13f8-538e-de48-f343afc1c02a/version/crop/391x391/3-0//resize/300x300/', 'address': 'Menzah 1 -  6 Rue Taimour', 'uuid': '0c7e6d7a-e0f6-4550-8107-25b771802477', 'slug': 'intime-solutions-machinestalk-company-21723'}","{'id': 6, 'name': 'CDI'}","{'id': 1, 'name': 'Tunis', 'country': 'Tunisia'}","['Strong knowledge in Java/JEE, ', ' Experience with Spring Boot and Microservices architecture, ', ' Strong sense of responsibilities and quality focus ', 'Comfortable in proactively communicating with others both within and outside of the immediate team to resolve issues and get questions answered.']","['spring', 'java', 'css3', 'microservices', 'angular', 'html5']",2283.6084905660377
11,224796,59239852-7e09-47b9-870a-057753011983,developpeur-web--at--kap-it-tunisia-224796,3088,Développeur web,10,,"KAP IT révolutionne la collaboration en entreprise grâce à iObeya, solution unique de virtualisation de salles de réunion, dédiée à la pratique du management visuel (réunion post-it). Depuis plus de dix ans, nous mettons l’accent sur le visuel, à travers nos supports de communication et l’expérience utilisateur de notre produit.

Pour accompagner notre croissance, nous recherchons aujourd’hui un Développeur web prêt(e) à s’investir dans l’aventure iObeya.

Si tu souhaites mettre ton expérience polyvalente à profit dans un poste à responsabilité, alliant le développement de notre marque avec la conception et la réalisation de ses supports de communication, alors cette offre est faite pour toi !

Profil souhaité :

Doté(e) d’une formation d'ingénieur en Informatique Bac+5 ;
Expérience de 1 à 5 ans ;
Javascript/HTML : Lu, écrit et parlé ;
La connaissance d'un framework MVC (AngularJS idéalement) est fortement appréciée ;
La connaissance d’une technologie backend, idéalement Java, est un plus ;
Bonne connaissance des design patterns ;
Vous accordez une grande importance sur la qualité de votre code et de vos livrables ;
Vous aimez travailler en équipe, dans un contexte agile et challenging;
Passionné(e) par l’édition logiciel avec fort intérêt pour le Web, les nouvelles technologies et les IHM ;


Principales Missions/Responsabilités : 

Intervenir techniquement dans la réalisation de nouvelles fonctionnalités sur la plateforme iObeya : intégration, développement, modélisation, architecture, tests, etc…
Assurer la qualité des réalisations en respectant les normes de développement, le processus de travail en équipe et de tests ;
Effectuer de la maintenance corrective et évolutive sur la plateforme iObeya ;
Participer à des projets R&D en relation avec l’intégration de iObeya ;
Veille technologique et être une force de proposition ;
Participer à l’amélioration continue de la “fabrique logiciel Kap IT” ;
Rédiger des documentations ;


Tu travailleras en coordination avec l’équipe de développement Tunisienne et Française.

Enfin si tu souhaites améliorer tes compétences au baby-foot,en jeux vidéo, ou nous faire découvrir tes talents cachés, n’attends plus, contactes nous.

À KAP IT, nous offrons un environnement de travail épanouissant et alternatif, construit sur l’humain, la collaboration et la passion.

Poste à pourvoir immédiatement dans les bureaux de KAP IT Tunis, les berges du Lac.",,,,1,18245,1,18.0,6,1.0,2019-01-25T14:19:43.000Z,2019-06-03T00:00:00.000Z,,,,,,,,,,pushed,Public,True,True,2019-01-25 14:19:43.324000,2019-04-04 09:40:42.132000,,,True,3088,3088,,,1,,True,,,,,,,,,,,,,True,4,,,,,4,,,,,,,"{'id': 18245, 'name': 'KAP IT Tunisia', 'logo': 'https://img.jobi.tn/103ed93e-c181-c022-a9ee-4c0edfb333c2/version/resize/300x300/', 'address': 'Kap IT Tunisia Rue Ghar el Melh Tunis Tunisia', 'uuid': '518cf45a-dc56-4d70-be49-aec07782f6bf', 'slug': 'kap-it-tunisia'}","{'id': 6, 'name': 'CDI'}","{'id': 1, 'name': 'Tunis', 'country': 'Tunisia'}","[""Doté(e) d’une formation d'ingénieur en Informatique Bac+5 ;"", 'Javascript/HTML : Lu, écrit et parlé ;', ""La connaissance d'un framework MVC (AngularJS idéalement) est fortement appréciée "", 'La connaissance d’une technologie backend, idéalement Java, est un plus ', 'Bonne connaissance des design patterns ', 'Vous accordez une grande importance sur la qualité de votre code et de vos livrables ', 'Vous aimez travailler en équipe, dans un contexte agile et challenging', 'Passionné(e) par l’édition logiciel avec fort intérêt pour le Web, les nouvelles ', 'Technologies et les IHM ']","['javascript', 'java', 'front-end', 'angular']",2283.6084905660377
12,225715,14d9f59e-179a-4a55-a31c-d351e36b01e7,junior-net-developer--at--equipe-technique-tunisienne-225715,12864,Junior .Net Developer,10,,"We are looking for a junior .Net developer.

Profile:
    1) Software engineer degree or equivalent
    2) Strong analytic skills.
    3) Curiosity/passion for learning and applying new technologies.
    4) Innovative, creative approach to providing pragmatic, simple solutions.
    5) Minimum of 1 year experience on .NET development in production environments.

Responsibilities:
    1) Work within a small development team to build and maintain business applications and tools.
    2) Apply Agile development methodologies.
    3) Develop, configure and maintain modules of DNN.
    4) Configure and maintain other applications deployed on servers.
    5) Develop and maintain SQL Server stored procedures",,1000.0,1000.0,1,21599,1,12.0,13,1.0,2019-03-27T15:25:33.000Z,2019-04-29T00:00:00.000Z,,,,,,,,,,pushed,Public,True,True,2019-03-27 15:25:33.244000,2019-04-01 08:16:26.845000,,"-Monthly restaurant coupons
-Annually performance bonus",True,12864,12864,,,1,,True,,,,,,,,,,,,,True,4,,,,,1,,,,,,,"{'id': 21599, 'name': 'Equipe Technique Tunisienne', 'logo': 'https://img.jobi.tn/baefd71c-b4e6-f8da-a2e0-3f0e74cdd82c', 'address': 'Immeuble Narimène, Bloc B, Montplasir', 'uuid': '36a12a97-abfa-45ea-a8d6-2b15e71966a7', 'slug': 'equipe-technique-tunisienne'}","{'id': 13, 'name': 'Full-time'}","{'id': 1, 'name': 'Tunis', 'country': 'Tunisia'}","['A minimum of half year experience with .NET technology.', 'Strong programming skills in .Net required: ASP Web Forms, MVC, VB.NET...', 'Good knowledge of Transact-SQL.', 'Fluent in English.']","['web-forms', 'dnn', 'transact-sql', 'asp.net', 'mvc', '.net']",1000.0
13,225927,8e05697e-93d3-4308-b6c6-1b5f7cb282bd,software-developer-c--at--new-access-tunisie-sarl-225927,12983,SOFTWARE DEVELOPER C++,10,,"New Access Tunisia is looking for a C++ Software Developer, who is passionate by Development and would like to have a career in an international company, in the Private Banking sector, with an exciting environment.
The candidate will integrate a highly motivated development team working on providing solutions for the private banking sector.

Responsibilities
•	Software development, implementation and test of new features of CIM product.
•	Working closely with the Development teams in Tunis and with Projects Managers in Switzerland.
•	Troubleshooting and maintenance of released versions.
•	Securing high product quality and Ensuring timely deliveries.
•	Promote a culture of excellence, quality and professionalism through the use of development best practices.",,,,1,21603,5,18.0,6,1.0,2019-04-11T17:40:51.000Z,2019-05-11T00:00:00.000Z,,,,,,,,,,pushed,Public,True,True,2019-04-11 17:40:51.616000,2019-04-11 21:22:41.045000,,,True,12983,12983,,,1,,True,,,,,,,,,,,,,True,5,,,,,4,,,,,,,"{'id': 21603, 'name': 'New Access Tunisie SARL', 'logo': 'https://img.jobi.tn/e8161d5c-97cf-6ac8-753d-aeb01cb32745', 'address': 'Lot 114 ZI Chotrana II', 'uuid': '00addd89-fd25-4692-80b3-79d75cde20c8', 'slug': 'new-access-tunisie-sarl'}","{'id': 6, 'name': 'CDI'}","{'id': 5, 'name': 'Ariana', 'country': 'Tunisia'}","['Degree in Computer Science', 'Excellent debugging, analysis and C++ code development skills', 'Good coding and documentation practices', 'Good command of English', 'A positive, proactive and professional attitude', 'Sound analytical and problem solving skills', 'Good interpersonnel and communication skills']","['coding', 'analysis', 'c++']",2283.6084905660377
14,225384,b6c2ed4d-452f-4089-b8e7-2c7221f17722,developpeur-java-j2ee--at--mobelite-225384,21353,Développeur JAVA/J2EE,10,,"Vous êtes passionné des nouvelles technologies ? Vous voulez continuer à progresser dans un environnement excitant, jeune et dynamique ? Mobelite cherche un Développeur JAVA/J2EE pour soutenir sa croissance. 

Mobelite est une agence spécialisée dans le conseil en stratégie mobile, la conception et le développement d’applications mobiles et de sites web et le marketing mobile. Mobelite est forte d’une équipe d’experts dans la réalisation d’applications mobiles sur les plateformes les plus répandues et les applications Web. Mobelite dispose d’équipes commerciales et marketing à Paris (France), et d’équipes de développement à Tunis et Monastir (Tunisie).
Profil recherché : 
De formation Bac +5, avec 02 ans d'expérience, vous êtes autonome, curieux et débrouillard. 

Lieu du travail : 
Tunis 

Compétences techniques : 
- Expérience de 02 ans (cette expérience devra être justifiée par des projets/application) 
- JAVA Core : Connaissances générales [Threads et concurrency management dans le contexte web, gestion des Exceptions, JVM dump analysis] 
- TOMCAT : Maitrise de l'architecture du serveur 
- WEB : Connaissance du protocole HTTP (CORS, SSL,...) 
- Log4j : Avoir utiliser les logs avec ses différents niveaux 
- JSP : Connaissance de base 
- Avoir le sens de l'Analyse et de la Synthèse 
- Connaissances en SQL et PLSQL 
- Web Services HTTP/JSON/XML 
- GIT 
- Une connaissance de la méthodologie AGILE/SCRUM et/ou de l’outil de gestion des projets JIRA serait un plus.",,,,1,22089,1,18.0,6,1.0,2019-03-04T14:29:40.000Z,2019-05-04T00:00:00.000Z,,,,,,,,,,pushed,Public,True,True,2019-03-04 14:29:40.591000,2019-03-04 15:17:02.196000,,"Salaire intéressant, Tickets resto, Mutuelle santé et environnement de travail agréable",True,28622,21353,,,1,,True,,,,,,,,,,,,,True,3,,,,,3,,,,,,,"{'id': 22089, 'name': 'Mobelite', 'logo': 'https://img.jobi.tn/82156be7-f0ff-309e-f2fd-d8c23e215391', 'address': 'Bur 6.4, Imm Errachid, Av. Combattant Suprême', 'uuid': 'e5a1013e-1b72-4e16-91ec-3729e1862dd8', 'slug': 'mobelite-22089'}","{'id': 6, 'name': 'CDI'}","{'id': 1, 'name': 'Tunis', 'country': 'Tunisia'}","['Expérience de 01 an (cette expérience devra être justifiée par des projets/application)', ""Avoir le sens de l'Analyse et de la Synthèse"", 'Langues : Français (communication), un bon niveau en anglais est un atout']","['log4j', 'struts', 'jira', 'tomcat', 'sql', 'spring', 'j2ee', 'java']",2283.6084905660377
15,225927,8e05697e-93d3-4308-b6c6-1b5f7cb282bd,software-developer-c--at--new-access-tunisie-sarl-225927,12983,SOFTWARE DEVELOPER C++,10,,"New Access Tunisia is looking for a C++ Software Developer, who is passionate by Development and would like to have a career in an international company, in the Private Banking sector, with an exciting environment.
The candidate will integrate a highly motivated development team working on providing solutions for the private banking sector.

Responsibilities
•	Software development, implementation and test of new features of CIM product.
•	Working closely with the Development teams in Tunis and with Projects Managers in Switzerland.
•	Troubleshooting and maintenance of released versions.
•	Securing high product quality and Ensuring timely deliveries.
•	Promote a culture of excellence, quality and professionalism through the use of development best practices.",,4000.0,1000.0,1,21603,5,18.0,6,1.0,2019-04-11T17:40:51.000Z,2019-05-11T00:00:00.000Z,,,,,,,,,,pushed,Public,True,True,2019-04-11 17:40:51.616000,2019-04-11 21:22:41.045000,,,True,12983,12983,,,1,,True,,,,,,,,,,,,,True,5,,,,,5,,,,,,,"{'id': 21603, 'name': 'New Access Tunisie SARL', 'logo': 'https://img.jobi.tn/e8161d5c-97cf-6ac8-753d-aeb01cb32745', 'address': 'Lot 114 ZI Chotrana II', 'uuid': '00addd89-fd25-4692-80b3-79d75cde20c8', 'slug': 'new-access-tunisie-sarl'}","{'id': 6, 'name': 'CDI'}","{'id': 5, 'name': 'Ariana', 'country': 'Tunisia'}","['Degree in Computer Science', 'Excellent debugging, analysis and C++ code development skills', 'Good coding and documentation practices', 'Good command of English', 'A positive, proactive and professional attitude', 'Sound analytical and problem solving skills', 'Good interpersonnel and communication skills']","['coding', 'analysis', 'c++']",2500.0
16,223346,9d87fc10-200b-4552-88ba-791b4338a804,experienced-javascript-developer--at--xtech-223346,11777,Experienced JavaScript developer,10,,"Experienced JavaScript developer

xTECH is a web and mobile development company which works with corporations from all over the world and especially the ones based in Europe. We offer them the opportunity to focus on their business while we excel in our tasks, to provide exceptional software development. 

Description:
We are looking for bright code typewriter and brighter minds to help us deliver a cutting-edge, high-quality code. 
You are keen on responsive user-interfaces and dynamic websites and working hard with a team in order to implement as many ideas as possible. You’re not afraid of new technologies and you enjoy analyzing the frameworks and libraries you use in order to understand how things work. 

Overall you are an open, flexible problem solver and critical thinker who is passionate about working in a close-knit team. 
If you fit the profile! Then you are in the right place. 

Your responsibilities will be: 
Implement JavaScript client applications with the help of the newest web-standards (HTML5, CSS3, React ...). 
Extent and improve existing apps in fast iterations, based on user feedback and usage data. 
Build new and iterate over existing backend services in NodeJS. 
Implement unit tests. 
Store and retrieve data from sources like Redis, MongoDB, MySQL, Cassandra. 
Work in a hyperproductive team of developers. 
Coordinate your efforts with the company employing SCRUM techniques. 
Quickly become a decision and a difference maker.
Contribute to and even start open-source projects.


Our hiring process:

First Step: Resume review
Our application questions and job descriptions are designed to help us identify individuals who have the qualifications that best fit our job postings. Typically, we contact the most qualified candidates for an interview within 2 to 4 weeks (however, some hiring programs may have a longer time frame). If you are selected for an interview, we may contact you to provide more information. Be sure to check your inbox to ensure that emails from xTECH are not being sent to your spam/junk folder.

Assessments: The Coding test
For developers positions, a preliminary assessment is required. This will include a code test. Once you apply, you will receive an email from us with the code test. After receiving your solutions to the tests, we will review them and then contact you to give you the results. If you have been successful, we will invite you to do an interview in our offices.

Interview format:
The interview will allow you to meet our recruiting team and learn more about our company as we get to know you better. Our recruiting team will contact you (either by email or by phone) to communicate the specifics of your interview. The details will include the location and timing of the interview. You’ll know what to expect in advance. 

We encourage you to ask questions during your interview to learn more about xTECH careers as we learn more about you and your qualifications.",,1000.0,4000.0,1,21522,9,,13,2.0,2018-10-27T08:55:16.000Z,2019-06-12T00:00:00.000Z,,,,,,,,,,pushed,Public,True,True,2018-10-27 08:55:16.399000,2019-04-12 15:09:03.474000,,"- A great team.
- A nice office in a Tunis’s booming district.
- A fair package.
- We guarantee an inspiring environment, creative freedom and the chance to contribute your own ideas in order to co-create our project.
- Exposure to startups and scaling success stories.
- Being part of a small yet international team.
- Get time to expand your knowledge in the latest web technologies.
-Energetic atmosphere.",True,11777,11777,,,1,,True,,,,,,,,,,,,,True,5,,,,,5,,,,,,,"{'id': 21522, 'name': 'xTECH', 'logo': 'https://img.jobi.tn/dfebdc11-d067-995f-0856-7fc5e7c93561/version/resize/300x300/', 'address': '1 Rue El Ghazali, Marsa ', 'uuid': '1a0d5ae3-af2b-4020-b655-91ffc6a04af4', 'slug': 'xtech-21522'}","{'id': 13, 'name': 'Full-time'}","{'id': 9, 'name': 'Sfax', 'country': 'Tunisia'}","['Good spoken and written English', 'Good knowledge of JavaScript, HTML(5) and CSS(3)', 'Excellent problem solving skills', 'You are familiar with different database concepts, e.g. MongoDB and Redis', 'You are not afraid of creating front-end interfaces using vanilla JavaScript or new frameworks like React, Angular, VueJS', 'You are an active communicator', 'You are a superfast learner', 'You are familiar with Git', 'Minimum of 2 years of professional experience']","['css3', 'html5', 'javascript']",2500.0
17,224244,37ce3e65-0160-4663-9c2d-a83c8771cd20,developpeur-php-symfony--at--proxym-group-224244,1017,Développeur PHP/Symfony,58,,"PROXYM Group,  leader dans le secteur IT notamment les solutions convergentes autour du Web, Mobile et Systèmes d’information. Fort par ses valeurs qui sont construites autour de l'indépendance, le goût du challenge, l'exigence, l’esprit d'équipe, la transparence et le sens de l'éthique.
Recrute dans le cadre du développement de ses activités :
Développeur  PHP/Symfony
Entité : PROXYM-IT
Lieu de travail : Sousse 
Missions :
Vous aurez pour mission : 
•	Analyser, développer les composants en utilisant les langages appropriés 
•	Participer à la structuration des bases de données.
•	Assurer le Reporting
•	Réaliser les différents tests liés au développement
•	Rédiger la documentation technique 
•	Assurer la veille technologique
 
Qualifications requises
•	Ingénieur en Informatique
•	Maitrise du langage PHP 
•	Fortes connaissances du framework Symfony 2/3 .
•	Fortes connaissances de HTML, CSS, JS/jQuery.
•	Connaissance du framework Angular JS est un plus.
•	Outils de développement collaboratif (SVN, Git,…),
•	Configuration des serveurs Web Apache en environnement Linux.
•	Avoir un bon niveau en anglais technique. 
•	Avoir au minimum 2 ans d’expérience 

Caractéristiques recherchées
•	Esprit d’analyse développé
•	Autonomie
•	Esprit d’initiative",,1250.0,,1,16410,12,18.0,6,2.0,2018-12-21T13:38:15.000Z,2019-04-21T00:00:00.000Z,,,,,,,,,,pushed,Public,True,True,2018-12-21 13:38:15.046000,2019-02-22 08:50:32.662000,,,True,1017,1017,,,1,,True,,,,,,,,,,,,,True,4,,,,,4,,,,,,,"{'id': 16410, 'name': 'PROXYM-GROUP', 'logo': 'https://img.jobi.tn/f7a2098f-38bd-b0e1-f44b-cdacd3db7e80/version/resize/300x300/', 'address': 'Technopole de Sousse BP 184', 'uuid': 'a4d9d200-2f15-11e6-92c2-acd1b8c7e353', 'slug': 'proxym-group'}","{'id': 6, 'name': 'CDI'}","{'id': 12, 'name': 'Sousse', 'country': 'Tunisia'}",[],"['symfony3', 'developpement', 'développement', 'reporting', 'web', 'symfony', 'git', 'php', 'html', 'css']",2283.6084905660377
18,225394,6dd6904b-2762-48f3-9947-97434596206d,senior-reactjs-developer--at--weavelines-225394,14035,Senior ReactJS Developer,10,,"Company:

WeaveLines is a digital lab building innovative software for U.S. startups and established businesses. We help our customers design, architect, develop and launch top digital platforms and software products.

Project abstract:

We are looking for an independent, self-reliant and fast learner React.JS Developer to join our team full-time and help in building cutting-edge digital products for our customers.  The position requires a full proficiency in React.JS and a strong experience with Electron and Laravel.

Project description:

•	Implement front-end in ReactJS
•	Package the front-end in an Electron desktop application.
•	Design and implement test scenarios (acceptance, security testing, etc.)
•	Develop product documentation (User and Developer manuals)",,,1250.0,1,21639,1,12.0,11,2.0,2019-03-04T17:03:04.000Z,2019-06-03T00:00:00.000Z,,,,,,,,,,pushed,Public,True,True,2019-03-04 17:03:04.646000,2019-04-04 09:40:53.111000,,,True,14035,14035,,,1,,True,,,,,,,,,,,,,True,3,,,,,2,,,,,,,"{'id': 21639, 'name': 'WeaveLines', 'logo': 'https://img.jobi.tn/fd12a64c-3c71-34fd-6bae-be29b2dc2d6d/version/resize/300x300/', 'address': 'Soukra', 'uuid': 'be6bd75a-2f12-4b09-9863-23db1dd97f06', 'slug': 'weavelines'}","{'id': 11, 'name': 'CDD'}","{'id': 1, 'name': 'Tunis', 'country': 'Tunisia'}","['Must have ReactJS development experience.', 'Must have experience with consuming REST APIs.', 'Should be independent, self-reliant and a fast learner.', 'Should be comfortable and willing to work flexible hours.', 'Must be fluent in English (written and verbal).', 'Scrum and Agile methodology experience is a plus.']","['electron', 'redux', 'reactjs']",2283.6084905660377
19,223346,9d87fc10-200b-4552-88ba-791b4338a804,experienced-javascript-developer--at--xtech-223346,11777,Experienced JavaScript developer,10,,"Experienced JavaScript developer

xTECH is a web and mobile development company which works with corporations from all over the world and especially the ones based in Europe. We offer them the opportunity to focus on their business while we excel in our tasks, to provide exceptional software development. 

Description:
We are looking for bright code typewriter and brighter minds to help us deliver a cutting-edge, high-quality code. 
You are keen on responsive user-interfaces and dynamic websites and working hard with a team in order to implement as many ideas as possible. You’re not afraid of new technologies and you enjoy analyzing the frameworks and libraries you use in order to understand how things work. 

Overall you are an open, flexible problem solver and critical thinker who is passionate about working in a close-knit team. 
If you fit the profile! Then you are in the right place. 

Your responsibilities will be: 
Implement JavaScript client applications with the help of the newest web-standards (HTML5, CSS3, React ...). 
Extent and improve existing apps in fast iterations, based on user feedback and usage data. 
Build new and iterate over existing backend services in NodeJS. 
Implement unit tests. 
Store and retrieve data from sources like Redis, MongoDB, MySQL, Cassandra. 
Work in a hyperproductive team of developers. 
Coordinate your efforts with the company employing SCRUM techniques. 
Quickly become a decision and a difference maker.
Contribute to and even start open-source projects.


Our hiring process:

First Step: Resume review
Our application questions and job descriptions are designed to help us identify individuals who have the qualifications that best fit our job postings. Typically, we contact the most qualified candidates for an interview within 2 to 4 weeks (however, some hiring programs may have a longer time frame). If you are selected for an interview, we may contact you to provide more information. Be sure to check your inbox to ensure that emails from xTECH are not being sent to your spam/junk folder.

Assessments: The Coding test
For developers positions, a preliminary assessment is required. This will include a code test. Once you apply, you will receive an email from us with the code test. After receiving your solutions to the tests, we will review them and then contact you to give you the results. If you have been successful, we will invite you to do an interview in our offices.

Interview format:
The interview will allow you to meet our recruiting team and learn more about our company as we get to know you better. Our recruiting team will contact you (either by email or by phone) to communicate the specifics of your interview. The details will include the location and timing of the interview. You’ll know what to expect in advance. 

We encourage you to ask questions during your interview to learn more about xTECH careers as we learn more about you and your qualifications.",,1000.0,4000.0,1,21522,9,,13,2.0,2018-10-27T08:55:16.000Z,2019-06-12T00:00:00.000Z,,,,,,,,,,pushed,Public,True,True,2018-10-27 08:55:16.399000,2019-04-12 15:09:03.474000,,"- A great team.
- A nice office in a Tunis’s booming district.
- A fair package.
- We guarantee an inspiring environment, creative freedom and the chance to contribute your own ideas in order to co-create our project.
- Exposure to startups and scaling success stories.
- Being part of a small yet international team.
- Get time to expand your knowledge in the latest web technologies.
-Energetic atmosphere.",True,11777,11777,,,1,,True,,,,,,,,,,,,,True,5,,,,,4,,,,,,,"{'id': 21522, 'name': 'xTECH', 'logo': 'https://img.jobi.tn/dfebdc11-d067-995f-0856-7fc5e7c93561/version/resize/300x300/', 'address': '1 Rue El Ghazali, Marsa ', 'uuid': '1a0d5ae3-af2b-4020-b655-91ffc6a04af4', 'slug': 'xtech-21522'}","{'id': 13, 'name': 'Full-time'}","{'id': 9, 'name': 'Sfax', 'country': 'Tunisia'}","['Good spoken and written English', 'Good knowledge of JavaScript, HTML(5) and CSS(3)', 'Excellent problem solving skills', 'You are familiar with different database concepts, e.g. MongoDB and Redis', 'You are not afraid of creating front-end interfaces using vanilla JavaScript or new frameworks like React, Angular, VueJS', 'You are an active communicator', 'You are a superfast learner', 'You are familiar with Git', 'Minimum of 2 years of professional experience']","['css3', 'html5', 'javascript']",2500.0
20,224158,97152bf9-6b62-4435-8e6f-804fa8bf2fae,developpeurs-web-java-j2ee-h-f-decade-tunis--at--decade-tunisie-224158,3598,Développeurs Web JAVA/J2EE (H/F) DECADE Tunis,58,,"Qui nous-sommes ? 

DECADE est un prestataire de services spécialisé dans l’e-commerce.
Fort de ses 30 années d'expérience, dont une douzaine dans la réalisation de sites e-commerce de référence, DECADE engage une nouvelle étape ambitieuse de son développement.
Celle-ci se traduit aujourd’hui par une offre de services originale en termes de fiabilisation et d'accompagnement des projets et vise une future offre innovante dans le monde du commerce en ligne.",,,,1,20994,1,18.0,6,1.0,2018-12-18T07:56:43.000Z,2019-04-15T00:00:00.000Z,,,,,,,,,,pushed,Public,True,True,2018-12-18 07:56:43.684000,2019-03-19 15:52:36.441000,,"Ce que nous vous proposons :

- Contribuer à la mise en œuvre et à la fiabilisation des projets e-commerce de grands acteurs de la distribution en France.

- Participer à des projets d’intégration de plateformes leaders du marché (SAP Hybris, Mirakl, Magento, …), enrichir et faire évoluer ces intégrations pour accompagner les expérimentations e-commerce de nos clients.

- Bénéficier d’un encadrement expérimenté qui vous permettra de progresser.

- Intervenir dans des contextes stratégiques pour nos clients, engagés dans des transformations e-commerce, pour vivre des challenges variés.

- Développer vos compétences techniques, fonctionnelles, projets, … afin de vous ouvrir à de multiples voies d’évolution et d’orientation de votre carrière.

- Participer à un projet d'entreprise innovant et ambitieux.",True,3598,3598,,,1,,True,,,,,,,,,,,,,True,5,,,,,1,,,,,,,"{'id': 20994, 'name': 'DECADE Tunisie', 'logo': 'https://img.jobi.tn/f7fe9836-8ae1-ea5f-6d71-abe370ede39c/version/crop/448x448/2-2//resize/300x300/', 'address': 'Immeuble Le MONTPLAISIR  Avenue Kheireddine Pacha, Montplaisir  5ème étage porte B 51', 'uuid': '90f938b1-8cda-4cd8-ad42-55e360a7661d', 'slug': 'decade-tunisie'}","{'id': 6, 'name': 'CDI'}","{'id': 1, 'name': 'Tunis', 'country': 'Tunisia'}","['Expérience d’au moins 2 ans dans le développement web et sensibilité aux enjeux techniques correspondants (performance, sécurité, robustesse, etc.).', 'Intérêt pour le domaine de l’e-commerce, une expérience dans ce domaine serait un plus', 'Bonne capacité à appréhender les aspects fonctionnels et techniques des projets', 'Connaissance des méthodes projet et des bonnes pratiques de travail en équipe', 'Autonomie et capacité à appréhender les évolutions technologiques du web au service des projets e-commerce', 'Bonne communication en français, à l’oral comme à l’écrit']","['spring', 'j2ee', 'java']",2283.6084905660377
